cmtId,itemId,comment,price,service,ship,performance,genuine,configuration,access,other,model
9860261199.0,3066084859,shop đóng_gói cẩn thận giao hàng nhanh_chóng . sản_phẩm phù_hợp số tiền .,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9495100534.0,20011286067,"chất_lượng sản_phẩm hài_lòng sản_phẩm tính_năng nổi_bật màu đẹp , dễ_thương , nhỏ gọn . chuột hay mất kết_nôí , xài . bàn_phím kết_nối ổn_định , gõ ồn , quá ổn giá tiền",1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
11598496963.0,20011286067,sản_phẩm tốt chất_lượng mọi người mua xịn shipper thân_thiện,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9620891360.0,20011286067,"tính_năng nổi_bật xanh_dương chất_lượng sản_phẩm tốt bàn_phím nhỏ gọn mang đi nhìu , chuột bấm êm không ồn_ào . phù_hợp . giao hàng nhanh , shipper dễ_thương .",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
11631282848.0,20011286067,chất_lượng sản_phẩm tốt tính_năng nổi_bật tốt hàng oke màu đẹp đặt hôm_qua hôm_nay oke shop,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10409089644.0,20011286067,chất_lượng sản_phẩm tốt tính_năng nổi_bật nhỏ nhắn_tiện tốt_nha mua t,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8996829478.0,20011286067,hàng nhỏ gọn tiện_lợi . mang đi . bàn_phím chuột nhẹ . giao hàng nhanh thân_thiện,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11431547815.0,20011286067,"giao nhanh xài oke , shop tặng thêm găng_tay không làm_gì nhìn ẻm mỏng_manh sợ đè trúng gãy",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11613137960.0,20011286067,chất_lượng sản_phẩm oke tính_năng nổi_bật màu xanh dùng chơi game khá oke mua,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9523243760.0,20011286067,"chất_lượng sản_phẩm ổn_áp bàn_phím mỏng nhẹ , dễ_dàng mang đi , kết_nối bluetooth dễ_dàng , giá cả phải_chăng , thích_hợp dùng máy_tính bảng .",1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
10246914449.0,20011286067,"tính_năng nổi_bật tối chất_lượng sản_phẩm tốt sản_phẩm đẹp , đóng_gói cẩn_thận , giao hàng nhanh . hàng đẹp xứng_đáng giá tiền",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11817312032.0,20011286067,chất_lượng sản_phẩm tốt tính_năng nổi_bật oke anh ấy làm_gì hay riêng bạn thứ người yêu_thích công_nghệ hay riêng,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12078526478.0,20011286067,"chất_lượng sản_phẩm bình thường tính_năng nổi_bật không sản_phẩm , đẹp hơi thất_vọng không kèm dây_sạc ,mọi người không nên mua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11950359278.0,20011286067,tính_năng nổi_bật đánh_máy chất_lượng sản_phẩm tốt hình_ảnh mang tính_chất nhận sản_phẩm giao đúng mẫu_mã số_lượng sản_phẩm sử_dụng tốt ủng_hộ thêm,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11123582960.0,20011286067,"chất_lượng sản_phẩm ổn_shop nhiệt_tình , sản_phẩm khá ưng , shop gửi hàng nhanh .",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9058536119.0,20011286067,"sản_phẩm ổn , giá cả hợp túi_tiền , kiểu_dáng đẹp , dễ_thương , đáng tiền",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11878311588.0,20011286067,"chất_lượng sản_phẩm tốt sản_phẩm chất_lượng , giao hàng nhanh , giá rẻ , ủng_hộ shop .",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9797732555.0,20011286067,"chuột giá rẻ chất_lượng ổn , kết_nối khá nhanh , sử_dụng ổn",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12017323370.0,20011286067,hàng chất_lượng tốt ưng sản_phẩm dùng tuyệt_vời,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12009049078.0,20011286067,hàng đóng_gói chắc_chắn ship nhanh màu_sắc_đẹp kết_nối nhanh,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9520424071.0,20011286067,"bàn phím đẹp , nhẹ , tốt . giá khá ổn chất_lượng . mua",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10952210241.0,20011286067,"chất_lượng sản_phẩm tốt bàn_phím đẹp , sài_ổn , chất_lượng tuyệt_vời ",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11004073738.0,20011286067,"đóng_gói chắc_chắn , sản_phẩm tốt , kết_nối nhanh_chóng , shop dễ thương",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9545139728.0,20011286067,chất_lượng tuyệt_vời giao hàng nhanh đóng_gói kĩ . shop nhiệt_tình,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9609732210.0,20011286067,"bàn phím nhỏ gọn , giá rẻ xài ổn_nha",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10666631637.0,20011286067,"chất_lượng tốt . giá thành phù_hợp giao nhanh , shipper thân_thiện",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9826476255.0,20011286067,chất_lượng sản_phẩm tốt tính_năng nổi_bật ổn_áp dùng oke,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10773075858.0,20011286067,chất_lượng sản_phẩm tốt bàn phím hơi nhỏ sài oke,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
10145564616.0,20011286067,chất_lượng sản_phẩm xịn tính_năng nổi_bật gọn_nhẹ mua,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11648019033.0,20011286067,"giao hàng nhanh , chất_lượng oke . hài_lòng nha",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11613763392.0,20011286067,"lần đầu mua hàng ở shop . sản_phẩm dùng oke , nhỏ gọn ipad đóng_gói khá âủ . nhận hàng hộp đựng chuột bàn_phím móp_meó . tiền nào nâý , giá đòi_hỏi ",0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9888595427.0,20011286067,mới nhận . trước_mắt oke . dùng lâu không biết pin ổn áp không .,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11140101635.0,20011286067,xinh ơi nhỏ gọn tiện_lợi màu yêu xỉu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10915982134.0,20011286067,chất_lượng sản_phẩm oke tính_năng nổi_bật,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11927847171.0,20011286067,"bàn phím đẹp , nhỏ gọn , phù_hợp tầm giá",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8975883784.0,20011286067,hàng chất_lượng tốt giao hàng nhanh,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11698374911.0,20011286067,"bàn phím đẹp , nhạy , mua",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9587308904.0,20011286067,sản_phẩm tốt đáng mua,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10212200681.0,20011286067,oke phím êm chuột nhấp nhẹ_nhàng,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10169284160.0,20011286067,chất_lượng sản_phẩm tốt phím nhấn nhạy,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9851279514.0,20011286067,"nhận bluetooth keyboard wireless mouse màu đen đúng yêu_cầu , bao_bì an_toàn móp_meó , thấm nước dù mùa mưa . dùng thử , đạt yêu_cầu . tin_tưởng shop , xem mặt_hàng cần_thiết mua thêm .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10013074379.0,20011286067,"tính_năng nổi_bật êm , mực chất_lượng sản_phẩm tốt, săn sale_giá hợp_lí chất_lượng siu_đỉnh",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8992898733.0,20011286067,"giao hàng nhanh , màu siêu xinh , chuột bấm êm thích",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9137166330.0,20011286067,chất_lượng sản_phẩm tốt tính_năng nổi_bật gọn_nhẹ dễ sử_dụng,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9950856425.0,20011286067,"chất_lượng sản_phẩm ổn_giá khá rẻ , độ trễ thấp , dùng đánh_máy số máy_tính bảng nhỏ gọn quá",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9722435454.0,20011286067,"sản_phẩm oke , đáng mua . ảnh mang tính_chất nhận",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9703126168.0,20011286067,tính_năng nổi_bật kết_nối bluetooth thiết_bị . chất_lượng sản_phẩm tốt sản_phẩm tốt nhà dùng bấm phím nào ăn_trừ nút conect sợ nó kẹt không biết đổi kiểu vini telex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9385863001.0,20011286067,"chất_lượng sản_phẩm sản_phẩm chất lượng tính_năng nổi_bật dùng lâu giao hàng nhanh , đúng mâũ , hình_ảnh video mang tính_chất nhận xu",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8942136264.0,20011286067,nhỏ gọn siêu siêu nhẹ tốt luôn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11079185177.0,7134465302,tính_năng nổi_bật đánh gõ chữa chất_lượng sản_phẩm ổn khá nhạy chất_lượng ổn giá cả hợp_lý phù_hợp giá tiền,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11578934042.0,7134465302,"tính_năng nổi_bật bàn_phím văn_phòng ổn , bấm phím ổn , phù_hợp công_việc văn_phòng chơi game giải_trí , tiếng bấm phím bé chất_lượng sản_phẩm hàng về tốt , bọc_kĩ , vỡ , móp , méo , chất_lượng ổn ở mức giá tốt , đáng tiền , giá",1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8004010348.0,7134465302,"bàn phím oke , giao nhanh , gõ tốt , không ọp_ẹp , đủ bàn học",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11819205446.0,7134465302,"chất_lượng sản_phẩm tốt tính_năng nổi_bật tốt bàn_phím dùng thích , giá cả phải_chăng , quay ủng_hộ shop .",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7895686880.0,7134465302,giao hàng nhanh . shop hết hàng đổi mẫu khác báo . mong shop rút_nghiệm . bàn_phím oke,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10035888508.0,7134465302,chất_lượng sản_phẩm tốt tính_năng nổi_bật bàn_phím đèn led đẹp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11165192342.0,7134465302,chất_lượng sản_phẩm tốt tính_năng nổi_bật tốt bánh mua tiếp_tục ủng_hộ ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11186394482.0,7134465302,chất_lượng sản_phẩm tính_năng nổi_bật đúng mô_tả rẻ hơn nửa ngoài mua bác . sử dụng thấy oke . ủng_hộ tiếp_tục .,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11275279921.0,7134465302,"chất_lượng sản_phẩm tốt hàng đẹp , dùng tốt , xài lâu rõ , giá cả oke .",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10401803668.0,7134465302,"hàng tạm ổn , dùng biết thế_nào , mong mô_tả , mọi người mua về trải_nghiệm , tôi thế_là oke",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9097630286.0,7134465302,chất_lượng sản_phẩm khá oke tính_năng nổi_bật nhạy_sản_phẩm đúng hình shop chụp . giá khá oke,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9853208422.0,7134465302,bọc cẩn_thận . về chất_lượng dùng mới biết nhận hàng thử thấy oke,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10102242588.0,7134465302,"chất_lượng sản_phẩm oke tính_năng nổi_bật lần đầu trải_nghiệm hiệu_quả tiếp_tục ủng_hộ shop , giao hàng nhanh , đóng_gói cẩn_thận .",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10077060181.0,7134465302,"chất_lượng sản_phẩm tốt phù_hợp giá tiền , thời_gian đóng_gói giao hàng nhanh . chất_lượng oke",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8152682976.0,7134465302,"hàng oke bàn_phím gõ êm nhạy giao hàng nhanh đặt hai hôm , tội nhựa mùi hơi nồng",0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
8490711970.0,7134465302,"đóng_gói hàng chắc chắc , đẹp . sản_phẩm chất_lượng tốt , đáng tiền .",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9740602069.0,7134465302,bàn phím oke . cảm_ơn shop,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11191477446.0,1833183314,"quá oke luôn , giá tiền chất_lượng bàn_phím quá oke , bàn_phím chắc_chắn , không lỏng leỏ , thanh nhấn phím nghe thích , không gây ồn đủ kích_thích lỗ tai. nhỏ gọn_tiện .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9295715230.0,1833183314,"chất_lượng sản_phẩm oke tính_năng nổi_bật bàn_phím nhỏ_nhỏ dễ_thương , dễ gõ . chất_lượng oke . dùng bàn_phím to quen giờ xài nhỏ_nhỏ dễ_thương",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9825942021.0,1833183314,"bàn phím hơi nhỏ_tí chất_lượng oke nha , mua",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12069501488.0,1833183314,"chất_lượng sản_phẩm đúng mô_tả nói_chung sản_phẩm thấy oke , đóng_gói cẩn_thận , bàn_phím nhấn mềm . hi_vọng sử_dụng lâu dài .",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8329591153.0,1833183314,"thấy giá hạt rẻ , đóng_gói cẩn_thận , trông bàn_phím chắc_chắn hơn. dùng xem bền .",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9400387073.0,1833183314,"chất_lượng sản_phẩm ổn tính_năng nổi_bật mềm dễ đánh chữ bàn_phím mềm dễ đánh , tiện_lợi mua mang đi công_tác . hi_vọng xài lâu . shop giao hàng nhanh đóng_gói cẩn_thận .",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8048693682.0,1833183314,"giao hàng nhanh . đóng_gói gọn_gàng . bàn_phím nhỏ_nhỏ đẹp , dây_điện dài . mới dùng quen , nhìn_chung ổn .",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7533946578.0,1833183314,"đóng_gói sản_phẩm tốt , giao nhanh đặt hôm_qua nay , hơi nhỏ_xíu oke . số tiền mua oke",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10832094308.0,1833183314,"sản_phẩm nhỏ gọn , dễ mang đi sử_dụng , độ bền biết video mang tính_chất nhận",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9480818618.0,1833183314,"chất_lượng sản_phẩm oke nha , giờ mọi thứ quần_áo giày_dép đồ gia_dụng đến thuốc mua hết bên lazada , ship rẻ nhanh .",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11950399797.0,1833183314,chất_lượng sản_phẩm tốt tính_năng nổi_bật đánh_máy hình_ảnh mang tính_chất nhận sản_phẩm giao đúng số_lượng giao nhanh ủng_hộ thêm,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10090924291.0,1833183314,chất_lượng sản_phẩm oke tính_năng nổi_bật gọn_nhẹ ui xịn_nha bỏ balo mang đi tiện giao hàng nhanh,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8561123561.0,1833183314,"chất_lượng sản_phẩm quá đẹp tính_năng nổi_bật nhạy , xịn xò mua , nó bàn_phím mini nhỏ đúng , xịn xò .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9660448176.0,1833183314,"chất_lượng sản_phẩm ổn tính_năng nổi_bật ổn giao hàng khá nhanh , sản_phẩm tốt ủng_hộ shop muốn mua loại tương_tự .",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9083774057.0,1833183314,chất_lượng sản_phẩm tốt tính_năng nổi_bật tốt nhận bàn_phím . chất_lượng . cảm ơn shop . ảnh mang tính nhận ạh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10358673969.0,1833183314,"giao hàng nhanh , đóng_gói cẩn_thận bàn_phím mỏng nhẹ , tiện mang đi khắp_nơi quá oke mức giá mua",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
10828986357.0,1833183314,chất_lượng sản_phẩm oke bàn_phím mượt vải chưởng bấm chữ chạy còn mượt hơn lap thường chắc lap t,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8891056587.0,1833183314,bàn_phím shop khum giống đăng đâu shop hỏa_tốc siu nhanh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9928316216.0,1833183314,"bàn phím nhỏ gọn , dùng tốt . shop tư_vấn nhiệt_tình",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8264496913.0,1833183314,"bàn phím nhỏ , gọn . phù_hợp giá tiền . bàn_phím liền thay_thế mua tạm bàn_phím rời . dùng thấy ổn , hơi lỉnh_kỉnh chút_xíu .",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10676532941.0,1833183314,"sản_phẩm chất_lượng trong tầm giá nhé , nhận hàng bàn_phím lỗi liên_hệ shop chủ_động hỗ_trợ đổi bàn_phím khác",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9590737934.0,1833183314,"chất_lượng sản_phẩm ngon tính_năng nổi_bật ngon chào_mừng bạn đến bảng nhớ tạm gboard , bất_kỳ văn_bản nào bạn sao_chép lưu .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7597648689.0,1833183314,nhỏ gọn . xịn xò_hợp giá tiền . nghĩ chục ngàn bàn_phím quá xịn đến . ship hàng nhanh,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9162859319.0,1833183314,"bàn phím nhỏ gọn , đánh chữ nhạy , mọi kết_nối xong nhớ bấm num lock_nhé , kẻo tưởng bàn_phím lỗi",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11922732315.0,1833183314,sản phầm oke phím bấm nẩy nhạy đánh văn bản nhanh dùng lướt web chất chit ổn_áp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11838721794.0,1833183314,tính_năng nổi_bật oke chất_lượng sản_phẩm oke sản_phẩm oke . bàn phím oke . còn sản_phẩm khác bình_thường .,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9916385020.0,1833183314,chất_lượng sản_phẩm oke nha . tính_năng nổi_bật nhỏ gọn dễ dùng bình_luận mang tính_chất nhận,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10279676963.0,1833183314,"bàn phím kết_nối oke , bấm phím khá nông , không như bàn_phím thông_thường , nhỏ gọn",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10101172997.0,1833183314,"hài_lòng shipper nhiệt_tình , phím đẹp , sướng",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10392577032.0,1833183314,"tuy rẻ đánh_nhạy , shop nhiệt_tình hướng_dẫn",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8954224540.0,1833183314,hàng đẹp chất_lượng lần sau mua tiếp_nha,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8982409801.0,1833183314,"chất_lượng sản_phẩm tốt , phù_hợp giá tiền",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9837340678.0,1833183314,chất_lượng sản_phẩm ổn bàn_phím nhỏ gọn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11922220934.0,1833183314,"giao hàng nhanh , đóng_gói kỹ_càng",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6098707417.0,1833183314,hàng giao nhanh . bàn_phím đánh êm .,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10481403147.0,1833183314,"chất_lượng tốt , phím nhạy , dễ bấm .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8973340679.0,1833183314,chất_lượng sản_phẩm sản_phẩm tốt_đẹp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9393646590.0,1833183314,kiểu_dáng nhỏ gọn xài tốt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8175418059.0,1833183314,giao hàng nhanh dùng khác oke tốt,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9488674007.0,1833183314,hài_lòng . sản_phẩm nhỏ_xinh . đóng gói_kỉ .,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8362298183.0,1833183314,"bàn phím đẹp , đáng tiền , phù_hợp laptop , hoạt_động ổn .",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9590130666.0,1833183314,chất_lượng sản_phẩm oke tính_năng nổi_bật oke bàn_phím oke mới dùng vài phím lỗi tháo ra_lắp gõ bình_thường .,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9547173077.0,1833183314,"sản_phẩm tốt chất_lượng , tôi mua lần hài_lòng sản_phẩm",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9601041768.0,1833183314,"chất_lượng sản_phẩm sản_phẩm tốt , giá cả hợp_lý , lần ủng_hộ shop . sản_phẩm tốt , giá cả hợp_lý , lần ủng_hộ shop .",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9041907010.0,1833183314,"giao hàng nhanh , bàn_phím dùng ổn_áp , phím có vẻ hơi cọc_cạch . giá cả ổn",1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
8230340778.0,1833183314,"giao khá nhanh , bàn_phím be bé thế_này giá vừa_phải",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9662520276.0,1833183314,"shop giao hàng nhanh , chất_lượng uy_tín nhìn xinh ạ_ảnh mang tính_chất lấy thôi",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11678447669.0,12882301465,"chất_lượng sản_phẩm tốt bàn_phím đẹp , nút nhạy , khá êm tai",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11588282952.0,12882301465,chất_lượng sản_phẩm lỗi hết sài không oke,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8161049568.0,12882301465,bàn phím xinh . xài quá ổn giá . shop nhiệt_tình . giao hàng nhanh . mua .,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8018022536.0,12882301465,"shop tặng hình_dán dễ_thương , giao hàng nhanh , hỗ_trợ khách tốt , ủng_hộ shop tiếp",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11774881227.0,12882301465,"chuột màu đẹp nhé tui ưng , xịn xò êm dữ lém mua nhớ mua cục pin to gắn",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11255957380.0,12882301465,tính_năng nổi_bật bluetooth chất_lượng sản_phẩm ổn giá rẻ xài chữa_cháy khá oke nha mọi người nghĩ thích_hợp loại máy_tính bảng nhỏ gọn,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8184919895.0,12882301465,shop giao hàng nhanh hàng đẹp chất_lượng mọi người mua cảm_ơn shop hi_hi,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11864314034.0,21488736400,bàn_phím gõ sướng tay shop nha gói hàng cẩn_thận giao nhanh,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11920800975.0,21488736400,"hiệu_ứng ánh_sáng tốt , giống hiệu_ứng video hình_ảnh tôi thấy , tôi hài_lòng cảm_giác phím thoải_mái , cơ_sở bàn_phím phẳng thuận_tiện",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12001923528.0,21488736400,"bàn phím rẻ trong tầm_giá đáng mua phím gõ đanh nghe tai , led đẹp chế_độ",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11842991988.0,21488736400,sản_phẩm ổn tầm giá . giao hàng nhanh . hài_lòng về sản_phẩm,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11663598977.0,21488736400,"chế_độ led , ánh đèn đẹp . y_trang shop giới thiệu .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11864306719.0,21488736400,"chất_lượng sản_phẩm tuyệt_， tính_năng nổi_bật nhạy , đẹp",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12001994174.0,21488736400,shop đóng_gói cẩn_thận . bàn_phím chất_lượng nói_chung oke .,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11367745069.0,22236154641,tính_năng nổi_bật bàn_phím cơ chất_lượng sản_phẩm dùng đẹp . thử thích . đúng mô_tả . độ bền còn chờ sử_dụng .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11650347617.0,22236154641,"phím chuẩn quảng_caó , bấm êm , phím chống ồn khá tốt",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11890459757.0,22236154641,"chơi game . đá fifa_mượt , làm skill oke",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11873565459.0,22236154641,"đẹp , đèn_sáng hình_mâũ . phím thịch đơn_giản không lòe loẹt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11545023251.0,22236154641,"tính_năng nổi_bật bàn_phím bấm êm , đèn_đẹp , oke nha",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11890623925.0,22236154641,"phím chống ồn quảng_caó , tiếng lạch_cạch nhỏ",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11788152100.0,22236154641,"ưu_điểm phím gỏ_êm , ít phát tiếng ồn",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11890514995.0,22236154641,"đẹp , công_dụng chống ồn_tuyệt_vời làm_việc đêm",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11189281719.0,22236154641,"tốt , bền , khui hàng lở làm rơi xuống đât cắm xài",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11950354303.0,21154758648,tính_năng nổi_bật đèn chất_lượng sản_phẩm tốt sản_phẩm phù_hợp giá tiền thế_này mua chuột phím màu khá thích mắt,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
