,id,cmt,price,service,ship,performance,genuine,configuration,access,other,model
575,18815820,shop gửi nguyên_hộp . máy đẹp . loa ngoài to . màn_hình tương_đối to sáng . giá rẻ,1,0,0,0,0,1,0,0,1
576,16478790,"điên thoai tốt loa to , chu_to phu_hợp người già .",0,0,0,0,0,1,0,0,0
577,16682333,hàng ok đóng_gói kĩ_giao hàng nhanh ko,0,0,1,0,0,0,0,0,0
578,8309233,"nhỏ_nhẹ xinh . giao hàng siêu nhanh , bọc gói oki . hỏi shop tư_vấn nhiệt_tình . về tính_năng pin sử_dụng lâu_lâu hơn mới review .",0,1,1,0,0,1,0,0,0
579,11129902,"máy nhỏ , gọn , nhẹ , đẹp dễ dùng . bao da chắc_chắn . thích cảm_ơn shop",0,0,0,0,0,0,2,0,1
580,14853920,perfect pin thấy tốt quảng_cáo chơ thêm mấy hôm xem sao nghe nói time đầu update,0,0,0,0,0,0,0,1,0
581,9586209,"bao da đẹp , shop tư_vấn nhiệt_tình . máy mới đẹp sẵn một_số điển .",0,1,0,0,0,0,2,0,1
582,3049256,hài_lòng về dịch_vụ sản_phẩm . tiki làm viêc_ổn . xin cảm_ơn .,0,1,0,0,0,0,0,0,0
583,11221443,"sản_phẩm dùng tốt , y mô_tả , màu bọc da khá khác hình_ảnh mô_tả , dù sản_phẩm mua",0,0,2,0,0,0,0,0,0
584,10048359,củ sạc đâu shop ơi sao dây sạc,0,0,0,0,0,0,2,0,0
585,6071010,"ngày mua kindle mình đọc sách hơn hẳn , chăm_đọc tiếng anh hơn kinh_tế hơn_nữa .",0,0,0,0,0,0,0,1,0
586,12207763,sản_phẩm phản_hồi tương_tác người dùng khá chậm,0,0,0,0,0,0,0,1,0
587,10269252,tôi gọi điện người khác giọng nói tôi thật bình_thường đối_người nghe,0,0,0,0,0,0,0,1,0
588,13000364,"cảm_ơn anh chủ tư_vấn đóng_gói hàng nhanh . sản_phẩm_hình , khá đẹp dễ sử_dụng .",0,1,1,0,0,0,0,0,1
589,16324098,tôi mua hàng về sử_dụng . xin hỏi đổi hàng thế_nào,0,0,0,0,0,0,0,1,0
590,18064429,mọi sài_ok đóng_gói cẩn_thận,0,0,1,0,0,0,0,0,0
591,16285864,"sản_phẩm giao nhanh hơn dự_kiến , tính mua loa ngoài về sơ_suất nhìn hình_đọc thông_tin sản_phẩm , nói_chung xài ok .",0,0,2,0,0,2,0,0,0
592,11275748,ý . dịch_vụ phản_hồi tin nhắn_xuất hóa đơn nhanh .,0,1,0,0,0,0,0,0,0
593,16505015,"mua hàng chính hãng , dể sử_dụng , hài hài_lòng . cảm_ơn shop .",0,0,0,0,1,0,0,0,0
594,16356573,"nhỏ gọn , dùng treo ở cầu_thang_tiện . hàng ok_nha .",0,0,0,0,0,0,0,0,1
595,3055435,tốt . mẫu đẹp . giao hàng nhanh . đóng_gói cẩn_thận,0,0,1,0,0,0,0,0,1
596,19327398,hổ danh silent_nha mọi người . tới bánh_xe_lăn nó êm_ru luôn . nhỏ gọn tay . xứng_đáng mua,0,0,0,0,0,0,0,0,1
597,19130908,"êm , click chuột ko nghe tiếng , màu xinh_xắn . hài_lòng",0,0,0,1,0,1,0,0,0
598,19141683,"chuột di_êm bấm tiếng ồn , tặng kèm_pin . đóng_gói cẩn_thận . hàng còn nguyên kết_nối ok nha",0,0,1,1,1,1,1,0,0
599,17443478,"chuột đẹp , bấm êm , bớt ồn thôi im hẳn . bấm ban_đêm oke . giao hàng nhanh , gói hàng kỹ",0,0,1,1,0,1,0,0,1
600,17753343,"di_chuột mượt , đúng màu , màu đẹp",0,1,0,1,0,0,0,0,1
601,18184699,"chuột màu đẹp , lướt_êm , nút bấm nhẹ , phát tiếng_động nhỏ , nói_chung khá ổn_áp , giao hàng nhanh , hóa đơn_gtgt đầy_đủ",0,0,1,1,0,2,0,0,1
602,19389785,"chuột nhaỵ , im_ru tiếng_động . giao hàng đúng hẹn , đóng_gói cẩn_thận dán nhãn hàng dễ vỡ . ưng khâu vận_chuyển tiki trading",0,0,1,0,0,0,2,0,0
603,17109873,"chuột chính hãng , nhỏ xinh_hồng xinh_xắn . nói_chung phù_hợp giá_thành",1,0,0,0,1,0,0,0,1
604,19073621,"chuột đẹp , nhấn_êm , di_chuyển mượt . nhấn nút on thấy đèn sáng . giao hàng nhanh .",0,0,1,1,0,1,0,0,1
605,19268779,"hàng đẹp_nha , về chất_lượng sử_dụng thời_gian mới biết",0,0,0,0,0,0,0,0,1
606,18557366,"chuột bấm êm , nhẹ_tay màu khá xinh_nữa . đáng mua nhé",0,0,0,1,0,1,0,0,0
607,18730792,"hộp nguyên_seal , đóng_gói kĩ_càng , màu_sắc_đẹp . thử di_khá nhạy_mượt . ok",0,0,1,1,1,0,0,0,1
608,18757666,"di_chuột tay , mượt . bấm tiếng dễ tập_trung làm_việc .",0,0,0,1,0,1,0,0,0
609,17629353,"di_chuột mượt , bấm ko nghe tiếng . ok trong tầm_giá . hàng logitech khỏi bàn",0,0,0,1,0,0,0,0,0
610,17997403,"chuột êm dùng thích , tem_mác đầy_đủ , tuy_nhiên thấy phiếu bảo_hành đâu .",0,0,0,1,0,0,0,0,0
611,19091689,"chuột nhỏ xinh_hợp tay nhỏ , mượt , tiếng êm",0,0,0,1,0,1,0,0,0
612,19264369,"chuột dùng ổn , gọn_nhẹ dễ cầm tay",0,0,0,0,0,0,0,0,1
613,18203722,"di_chuột mượt , êm , nhẹ . cảm_ơn shop , cảm_ơn tiki nhé",0,0,0,1,0,0,0,0,0
614,17857840,"chuột chất_lượng , nhanh , nhaỵ , ồn , màu đẹp .",0,0,0,0,0,2,0,0,1
615,16958636,"hàng nguyên_đai , nguyên_kiện . đóng_hộp sạch_sẽ . giao nhanh",0,0,1,0,1,0,0,0,0
616,18057365,"chim ưng , ảnh mang tính_chất nhận xu",0,0,0,0,0,0,0,1,0
617,17141940,giao hàng nhanh . màu_sắc cute xinh_xắn . bấm êm_tay,0,0,1,0,0,0,0,0,1
618,17306621,"êm , hong tiếng click click , tui hài_lòng",0,0,0,1,0,0,0,0,0
619,18804288,"chuột êm , nhẹ , màu trắng tuy dễ dơ nhìn đẹp",0,0,0,1,0,0,0,0,1
620,17789565,"tốt , nhaỵ , giá phù_hợp . màu_sắc , mẫu_mã đẹp_thể làm_quà tặng .",1,0,0,0,0,0,0,0,1
621,18537730,"sản_phẩm tốt , đúng màu đặt . giao hàng đúng hạn",0,1,1,0,0,0,0,0,0
622,19150737,"kiểu_dáng tay nhỏ , phím bấm êm",0,0,0,0,0,2,0,0,2
623,16963296,"giao nhanh , đẹp , màu hồng đất dễ_thương . hỏi bảo_hành thế_nào",0,0,1,0,0,0,0,0,1
624,18511644,chuột xài ok biết bền thôi .,0,0,0,0,0,0,0,1,0
625,18011411,"đúng màu , màu đẹp , chuốt đem , lăn_mượt , silent",0,0,0,1,0,0,0,0,1
626,17313283,"chuột màu hồng đẹp nhẹ_nhàng , chất_lượng tốt .",0,0,0,0,0,0,0,0,1
627,17897393,"hàng giao nhanh , chuột xinh , phù_hợp con gái .",0,0,1,0,0,0,0,0,1
628,17022217,"sản_phẩm êm_tay , nhỏ_nhắn xinh_xắn đáng tiềnnnnnn",0,0,0,0,0,0,0,0,1
629,18017299,"chuột giống mô_tả , bấm êm lắm , đẹp",0,0,0,1,0,1,0,0,1
630,17064102,"chuột nhaỵ , êm , tiếng ồn nhé",0,0,0,1,0,1,0,0,0
631,18495514,chuột xài ok_nha . xài ồn . cơ_bật on thấy đèn sáng hết .,0,0,0,0,0,2,0,0,0
632,19333446,sản_phẩm lỏng_lẻo chắc_chắn . sài chập_chờn,0,0,0,0,0,0,0,0,0
633,18465368,giao_hành nhanh chuột xinh sử_dụng mới đánh_giá thêm đc,0,0,1,0,0,0,0,0,0
634,18475791,"sản_phẩm chất_lượng giống mô_tả , đẹp , dây_cáp dài nhìn chắc_chắn , bao_bì còn nguyên_vẹn . nguồn_gốc sản_xuất rỏ_ràng . giao hàng nhanh .",0,0,1,0,0,0,0,0,1
635,17483096,mua tiki now giao hàng nhanh . dây chắc_chắn . baseus tặng thêm sticker nhìn cưng,0,0,1,0,0,0,2,0,0
636,18438760,"hàng giao nhanh , còn nguyên_seal . cáp sử_dụng tốt .",0,0,1,0,1,0,2,0,0
637,17365905,"dây sạc đúng mô_tả , nhìn bên ngoài ok , mong bền",0,0,0,0,0,0,2,0,0
638,19072008,"sản_phẩm dùng tốt , sạc nhanh , mua",0,0,0,0,0,1,0,0,0
639,18334509,"dây sạc nhanh , giao hàng đúng mẫu_mã",0,0,1,0,0,0,2,0,0
640,17226790,"hàng giao nhanh , hàng chất_lượng quảng_caó . mua lần .",0,0,1,0,0,0,0,0,0
641,19389935,"mấy ngày đầu đau tai , giờ quen",0,0,0,0,0,0,0,0,2
642,13666461,"sản_phẩm dùng tốt , shop phản_hồi kịp_thời thắc_mắc mình chúc shop may_mắn",0,1,0,0,0,0,0,0,0
643,13385568,"hàng đúng mẫu , hình_shop bán hàng uy_tín_tâm lắm . chất_lượng sản_phẩm ok lắm . tai nghe êm_tai . tai giá rẻ em ngon . mọi người mua sử_dụng thử .",1,0,0,0,0,0,1,0,0
644,15687579,"chất_lượng xứng_đáng_giá tiền . cảm_ứng chạm_đổi bài hay tăng giảm âm_lượng chậm sử_dụng , âm_thanh ở ứng chấp_nhận .",0,0,0,0,0,2,0,0,0
645,15568640,hàng cảm_nhận ban_đầu khá ưng_ý về giá thẩm_mĩ còn chất_lượng thời_gian trả_lời,1,1,0,0,0,0,0,0,0
646,18574208,"giao hàng nhanh đóng_gói cẩn_thận giao đúng sản_phẩm sản_phẩm dễ sử_dụng , chất_lượng tốt .",0,0,1,0,0,0,0,0,0
647,18354965,"thiết_kế đẹp , mạnh_mẽ , tiện_dụng , tự_tin , chất_lượng âm_thanh tốt , biết thời luợng_pin . đáng mua .",0,0,0,0,0,1,0,0,1
648,19339964,"đóng_gói sản_phẩm chắc_chắn , đẹp , đúng mẫu nhân_viên giao hàng thân_thiện , giao hàng nhanh . tai nghe kết_nối tốt nhaỵ .",0,0,1,0,0,1,1,0,1
649,18077338,"mẫu đẹp giống ảnh , đeo êm_tai thoải_mái , âm_thanh tốt , cảm_ứng nhạy",0,0,0,1,0,1,0,0,1
650,17861842,"giao hàng nhanh , nhân_viên thái_độ tốt . sản_phẩm nguyên_hộp , đóng_gói chắc_chắn . chất_lượng khá tốt trong tầm_giá . độ bền_biết , đợi một thời_gian sử_dụng quay đánh_giá",1,1,1,0,1,0,0,0,0
651,16516807,"test thử vấn_đề hết , âm_thanh nghe khá tốt pin trâu . dây sạc ngắn quá .",0,0,0,0,0,1,2,0,0
652,13845072,mới nhận hàng xong tay nghe đẹp giống hình_pin nghe khá trâu phần âm_thanh mình thấy ổn_âm trong ko_rè mở lớn max luôn ko_rè quá chất_lượng một tai nghe chính hãng,0,0,0,0,1,2,0,0,1
653,19283541,"tai nghe hay , kiểu_dáng đẹp , dễ dùng , shop tư_vấn nhiệt_tình , đóng_gói cẩn_thận , giao hàng nhanh",0,1,1,0,0,0,2,0,1
654,19039700,"âm_thanh tốt . khá hài_lòng giá . điểm trừ duy_nhất hơi to , vận_động mạnh dễ rớt . sử_dụng vận_động bình_thường làm_việc , đi bộ okay .",0,0,0,0,0,2,0,0,0
655,12910628,tai nghe siêu hay luôn âm_thanh lớn nghe ấm quá,0,0,0,0,0,1,0,0,0
656,18710962,sản_phẩm tốt âm_thanh lớn êm mong_đợi,0,0,0,0,0,1,0,0,0
657,18330761,"chất_lượng tai nghe tốt đặc_biệt super bass , thiết_kế ổn về mẫu_mã đảm_bảo kín khít nghe",0,0,0,0,0,0,2,0,0
658,14858351,nhận hàng đóng_gói kĩ lắm đầy_đủ phụ kiện nha . mua hàng ở shop sản_phẩm nào tốt ok nói,0,0,1,0,0,0,2,0,0
659,17636824,"giao hàng nhanh , giá hợp túi_tiền , tuy sử_dụng , nhìn_chung thấy sản_phẩm tốt , ủng_hộ shop dài_lâu .",1,0,1,0,0,0,0,0,0
660,13839945,"đẹp , giao_hành nhanh , đóng_gói cẩn_thận , đáng tiền , giống mong_đợi . dùng thử thấy ổn , độ bền_chờ thời_gian coi sao mới biết .",1,0,1,0,0,0,0,0,1
661,18090637,"sản_phẩm đúng mô_tả . kết_nối ổn_định , chất_lượng âm_thanh ổn trong tầm giá .",0,0,0,0,0,1,0,0,0
662,17418156,ok hài_lòng sản_phẩm,0,0,0,0,0,0,0,1,0
663,18924065,"tai nghe tín_hiệu tốt , pin trâu , thiết_kế đẹp . đeo em tai .",0,0,0,0,0,1,2,0,1
664,19019875,"tai nghe chất lường tốt giao hàng nhanh tư_vấn nhiệt_tình giúp về mặt kỹ_thuật , shop đáng tin_cậy mua_sắm lần",0,1,1,0,0,0,2,0,0
665,19318278,"giao hàng đúng hình_ảnh , âm_lượng rõ_ràng .",0,0,1,0,0,1,0,0,0
666,17438684,nhìn xịn xò ghê . hơi nhẹ_tay đối_hộp đựng . dùng trải_nghiệm thêm .,0,0,0,0,0,0,2,0,0
667,14430775,tai nghe đẹp trong hình . âm_thanh nghe hay . test thử thấy hoạt_động ok lỗi_lầm hết,0,0,0,0,0,1,0,0,0
668,18070949,chất_lượng tốt trong tầm_giá . mua trải_nghiệm,0,0,0,0,0,0,0,1,0
669,18663567,"kiểu_dáng đẹp , kết_nối dễ_dàng . âm_thanh chuẩn .",0,0,0,0,0,1,0,0,1
670,18118104,chất_lượng tốt mô_tả . hài_lòng sản_phẩm tai nghe .,0,0,0,0,0,0,2,0,0
671,15068515,"hàng xịn xò lắm ạ , shop nhiệt_tình , giao hàng nhanh , đóng_gói sản_phẩm kĩ_lưỡng lắm nha",0,1,1,0,0,0,0,0,0
672,19239876,"tai nghe bluetooth nhét_tai chống ồn cao_cấp , nghe hay , dễ kết_nôí , thiết_kế đẹp_mắt",0,0,0,0,0,1,2,0,0
673,17473364,"chất_lượng âm_thanh tốt , nghe ồn . kết_nối dễ_dàng",0,0,0,0,0,2,0,0,0
674,16694869,"nghe thử thấy hay lắm á , xài lâu biết bền , mẫu_mã đẹp hài_lòng nha_shop , bass hơi rõ nét luôn",0,0,0,0,0,1,0,0,1
675,17116372,"hàng tốt mức giá đáng mua , giá_trị .",1,0,0,0,0,0,0,0,0
676,17221461,"tai nghe hiện nghe nhạc tốt , pin dùng lâu . sao máy tôi dùng nghe gọi . shop hỗ_trợ .",0,1,0,1,0,1,0,0,0
677,18430981,"chất_lượng âm_thanh tạm ổn , đàm_thoại tốt , kết_nối xa , nhạy , pin trâu cực",0,0,0,0,0,1,0,0,0
678,18131129,nghe tai lắm ổn nha,0,0,0,0,0,0,0,0,0
679,15934834,hàng giống miêu_tả l kết_nối nhanh dễ sử_dụng . âm_thanh to rõ nghe khá hay . shop giải_quyết vấn_đề tốt hài_lòng,0,1,0,0,0,1,0,0,0
680,18465633,"chất_lượng âm_thanh hay , nghe ấm . nói_chung mua giá tiền quá hay .",1,0,0,0,0,1,0,0,0
681,14327174,"tai nghe đáng tiền , tiện_lợi , nhỏ gọn , kiểu_dáng đẹp thời_trang",1,0,0,0,0,0,2,0,1
682,19398624,âm_thanh hay hang đóng_gói đẹp cẩn_thận giao hàng nhanh,0,0,1,0,0,1,0,0,0
683,13728447,"kén sạc đèn dễ dùng , sạc kiểu mới type c , đệm tai_mềm dễ_chịu",0,0,0,0,0,0,2,0,0
684,13703849,"tai nghe sang , hộp đóng seal sạch_sẽ , làm_quà tặng luôn á",0,0,0,0,1,0,2,0,0
685,19256931,tăng hết_mức âm_thanh điện_thoại nghe nhỏ,0,0,0,0,0,2,0,0,0
686,18806796,tai nghe mình mua về liệt_tai trái đổi,0,0,0,0,0,0,2,0,0
687,16804732,"rẻ chất_lượng nhé , mua , cảm_ứng nhaỵ , âm_thanh rõ nét , chống ồn tương_đối tốt",1,0,0,0,0,1,0,0,0
688,17265150,"tai nghe đẹp cực , hộp sang , đầy_đủ phụ_kiện kèm , nghe hay lắm , pin dùng khá lâu",0,0,0,0,0,1,1,0,1
689,13703631,"dùng điện_thoại , máy_tính bảng , kiểu_dáng sang_trọng",0,0,0,0,0,0,0,0,1
690,19076109,"nghe youtube hơi nhỏ , còn ứng_dụng khác nghe tốt",0,0,0,0,0,2,0,0,0
691,18847946,"chất_lượng âm_thanh tốt , dễ sử_dụng tiện_lợi .",0,0,0,1,0,1,0,0,0
692,16067656,"giai_hàng nhanh , âm_thanh rõ , cảm_giác gọn",0,0,0,0,0,1,0,0,1
693,15960919,mới mua về thấy xài ổn . còn chất_lượng thời_gian mới biết . nói_chung hàng ok .,0,0,0,0,0,0,0,1,0
694,15549484,mới mua dùng thử tạm ổn trong tầm giá,0,0,0,0,0,0,0,1,0
695,18017230,"thời_lượng pin lâu , tai nghe khích tai , chất âm_ổn trong tầm giá .",0,0,0,0,0,1,0,0,0
696,17961870,"âm_bass nghe tai , ok . tuy_nhiên kết_nối lâu nó văng",0,0,0,0,0,2,0,0,0
697,16970213,"tai nghe bluetooth dễ xài lắm , kiểu_dáng đẹp , âm_thanh hay , tai nghe chất_lượng lắm",0,0,0,0,0,1,1,0,1
698,18148751,tai nghe tốt chống ồn_chống vang đóng_gói đầy_đủ cẩn_thận,0,0,1,0,0,0,2,0,0
699,18793192,"chất_lượng nghe êm_tai , mọi người mua nhé",0,0,0,0,0,0,0,1,0
700,13665198,"tai nghe hay , tiện_dụng , nghe nhạc xem phim ổn",0,0,0,0,0,1,0,0,0
701,16303899,giá bình_dân quá nge quá chất_lượng âm_bass quá đỉnh màn_hình hiển_thị pin,1,0,0,0,0,1,0,0,0
702,18763153,"dùng ok đấy , rõ mức pin thôi",0,0,0,0,0,0,0,1,0
703,17847489,giá rẻ đẹp . chạm tai nghe playstop nhạc,1,0,0,0,0,0,1,0,0
704,17973172,"đóng_gói cẩn_thận , âm_thanh tạm ổn , kết_nối nhanh",0,0,1,0,0,2,0,0,0
705,18633293,mở loa to nghe nhạc . chất_lượng ok,0,0,0,0,0,1,0,0,0
706,18462276,tai nghe ổn pin trâu đáng tiền,0,0,0,0,0,1,2,0,0
707,15643737,"sản_phẩm tốt , tai nghe êm . tiki giao hàng nhanh , anh shipper nhiệt_tình , vui_vẻ .",0,1,1,0,0,1,0,0,0
708,17811945,"ổn , trong tầm giá quá đỉnh",0,0,0,0,0,0,0,1,0
709,14164205,"sản_phẩm chất_lượng lắm nha mọi người , âm_thanh hay , giá hợp_lý , ưng lắm nè",1,0,0,0,0,1,0,0,0
710,15984764,sản_phẩm chất_lượng tốt . âm_thanh hay . phù_hợp giá tiền .,1,0,0,0,0,1,0,0,0
711,17958896,xài tốt pin trâu ổn tầm giá,1,0,0,0,0,1,0,0,0
712,17715985,hàng tốt thật tuyệt_vời mua sản_phẩm,0,0,0,0,0,0,0,1,0
713,16281739,sản_phẩm tốt . giao hàng chậm hơn ngày tiki báo .,0,0,2,0,0,0,0,0,0
714,16883586,"tai nghe hay , kiểu đẹp , hàng nguyên_seal luôn ưng_ý",0,0,0,0,1,0,1,0,1
715,16809601,nghe ổn đúng giá tiền shop rep hơi chậm,0,0,0,0,0,2,0,0,0
716,17785276,"giao hàng nhanh , kết_nối tốt , nghe nhạc hay",0,0,1,0,0,1,0,0,0
717,16262170,giá tầm trong nghe chả khác mấy hàng cao_cấp quá hời,0,0,0,0,0,0,0,0,0
718,18134902,san_phẩm tốt hài_lòng,0,0,0,0,0,0,0,1,0
719,16883473,"tai nghe kết_nối nhanh , dễ dùng , âm_thanh hay lắm",0,0,0,0,0,1,0,0,0
720,15046034,tai nghe nhạy quá . gọi chạm tắt mất . thấy hơi rắc_rối,0,0,0,0,0,0,2,0,0
721,16934176,"tai nghe hay , ưng_ý , kiểu_dáng tai nghe đẹp",0,0,0,0,0,0,2,0,1
722,15266351,"giao nhanh , hàng đẹp sang . còn chất_lượng chờ thời_gian test",0,0,1,0,0,0,0,0,1
723,17175004,"tai nghe hay , dễ kết_nôí , kiểu_dáng đẹp",0,0,0,0,0,0,2,0,1
724,16904173,"tai nghe đẹp lắm , đeo êm_ok lắm luôn",0,0,0,0,0,0,2,0,1
725,16000992,"tai nghe dòng cao_cấp , giá rẻ chất_lượng",1,0,0,0,0,0,2,0,0
726,17000486,nhỏ gọn tiện_lợi pin xài lâu,0,0,0,0,0,0,0,0,1
727,15749220,"giao hàng nhanh , sản_phẩm chờ thời_gian sử_dụng",0,0,1,0,0,0,0,0,0
728,15906704,giao hàng nhanh . tai nghe hoạt_động bình_thường,0,0,1,0,0,0,2,0,0
729,15976471,"chất_lượng xuất_sắc luôn , đáng mua",0,0,0,0,0,0,0,1,0
730,13839102,"ok mức giá , giao hàng nhanh . âm_lượng lớn hơi ồn",1,0,1,0,0,2,0,0,0
731,15915159,"sản_phẩm tốt , đẹp âm_thanh tốt",0,0,0,0,0,0,0,0,1
732,15711406,"tai nghe tốt , âm_thanh hay , giá hợp_lí",1,0,0,0,0,1,1,0,0
733,15026467,hài_lòng . cách âm . âm_thanh nghe tốt,0,0,0,0,0,1,0,0,0
734,16442494,giao còn chút pin . sạc vô .,0,0,2,0,0,0,2,0,0
735,17015333,"tai nghe pin tốt , đẹp , nghe ấm , nhân_viên giao hàng tốt đóng_gói oki",0,0,1,0,0,1,1,0,1
736,18589191,chất_lượng âm_thanh tốt . mẫu_mã đẹp . lâu_lâu đứt_quãng . ai giống mình ko nhỉ,0,0,0,0,0,2,0,0,1
737,17876801,"giao hàng nhanh , sản_phẩm trầy_xước . vấn_đề kết_nối bluetooth mặc_dù thử cách . mong shop hỗ_trợ giúp em . em cảm_ơn ạ",0,0,2,0,0,0,0,0,2
738,14201515,"giao hàng nhanh , đóng_gói cẩn_thận tai nghe rè , pin yếu cực , số tiền hi_vọng chất_lượng sản_phẩm tệ quá",0,0,1,0,0,2,2,0,0
739,14846010,mới lấy nhìn đẹp . nghe hay . tội thấy pin tụt hơi nhanh . dõi thêm,0,0,0,0,0,2,0,0,1
740,16047919,"đóng_gói cẩn_thận , chất_lượng ok , đáng đồng_tiền bát gạo",1,0,1,0,0,0,0,0,0
741,18444532,"kết_nối dễ , nghe âm_thanh hay nói bằng tai nghe người trò bên kia khó nghe mặc_dù mình nói khá to_tiếng",0,0,0,0,0,2,2,0,0
742,19218032,tiki giao đúng sản_phẩm . kết_nối ổn . âm_thanh ổn . pin trâu . đeo hơi đau_tai cách_âm lắm,0,0,1,0,0,2,0,0,0
743,18418390,hiển_thị phần_trăm pin lỗi kết_nối bluetooth mãi thấy,0,0,0,0,0,2,0,0,0
744,18477504,tai nghe kém chất_lượng tầm_giá . nhanh hết pin kèm nghe nhạc lớn bể tiếng . đúng hàng china,0,0,0,0,0,2,2,0,0
745,19128995,"shop chu_đaó , chăm_sóc khách_hàng ok . giá , mình thấy dùng ổn lắm .",1,1,0,0,0,0,0,0,0
746,16708925,hàng đẹp nghe êm_tiki thừa bao_bì hay sao dông e_hộp rõ to,0,0,1,0,0,0,0,0,1
747,18674166,"kết_nối tệ , nghe nhỏ , kết_nối cuộc_gọi đầu dây bên kia nghe đc",0,0,0,0,0,2,0,0,0
748,19306467,"âm_thanh nghe rõ , nghe hơi to_tai mình dễ rớt",0,0,0,0,0,2,0,0,0
749,17267440,"nhận hàng , sao sử_dụng tai nghe bên trái , còn tai nghe bên ko",0,0,1,0,0,0,2,0,0
750,19099222,sản_phẩm hài_lòng lắm phần vỏ hộp xước dăm,0,0,0,0,0,0,0,0,2
751,19088645,"sạc bin bằng dây cung_cấp , mua dây khác .",0,0,0,0,0,0,2,0,0
752,16893863,kết_nối nó báo connected điếc_tai . thằng nào lập_trình tai nghe chán vl,0,0,0,2,0,0,2,0,0
753,17669139,"giống mua sản_phẩm cũ , nhìn cũ giống hàng mới",0,0,0,0,0,0,0,0,2
754,18675192,"tai nghe nghe một bên , còn một bên nghe",0,0,0,0,0,0,2,0,0
755,18294883,"xài ổn , pin trâu đôi sạc_điện cắm .",0,0,0,0,0,1,0,0,0
756,18975356,"sản_phẩm kém , mang về lỗi_sạc , sạc pin",0,0,0,0,0,2,2,0,0
757,18478241,sao mới mua về pin trong dock sạc tụt nhanh thế shop ơi,0,0,0,0,0,2,2,0,0
758,17675176,tai nghe nghe một bên bên còn nghe ngắt kết_nối,0,0,0,0,0,2,2,0,0
759,18661491,"chất_lượng âm_thanh tốt lắm , tiền nào",1,0,0,0,0,1,0,0,0
760,19234686,bên trong bụi_dính sản_phẩm,0,0,0,0,0,0,0,1,0
761,18527152,chất_lượng ok luôn . mình test nhận hàng,0,0,0,0,0,0,0,1,0
762,16795382,"giao hàng nhanh bất_ngờ . hàng đẹp , nghe nhạc âm_thanh tốt . tư_vấn k nhiệt_tình",0,1,1,1,0,1,0,0,1
763,18732335,"hài_lòng , khó bảo_quản , khó sử_dụng",0,0,2,0,0,0,0,0,0
764,15901985,"tai nghe nghe bên trái , nghe bên . mình thất_vọng",0,0,0,0,0,0,2,0,0
765,18208310,sạc tai nghe khó kết_nối vs điện_thoại,0,0,0,0,0,0,2,0,0
766,17024873,nghe âm_thanh ổn_phết . mới dùng thử biết độ bền_sao .,0,0,0,0,0,0,0,1,0
767,17361330,"tai nghe trái lỗi nghe , tai nghe nghe ổn .",0,0,0,0,0,0,2,0,0
768,18165221,"nghe nhạc ok , còn gọi điện lag ,",0,0,0,2,0,0,0,0,0
769,16436867,thỉnh_thoảng âm_thanh giật_giật kéo_dài hiện_tượng,0,0,0,2,0,2,0,0,0
770,17388236,"xài tạm , nhét vô tay hơi đau , tiếng nhỏ",0,0,0,0,0,2,2,0,0
771,18242810,gửi thông_tin người khác làm_phiền,0,2,0,0,0,0,0,0,0
772,17305637,tai nghe hư một bên mong_shop khắc_phục lỗi,0,0,0,0,0,0,2,0,0
773,15327725,tai nghe bên trái nhỏ hơn bên . windows_chỉnh luôn,0,0,0,0,0,0,2,0,0
774,17122574,"hơi khó xaì , bắt sóng",0,0,0,0,0,0,0,1,0
775,16956740,mau hết pin dễ ngắt kết_nối cực_kỳ,0,0,0,0,0,2,0,0,0
776,16308253,tai nghe hộp quá lỏng dễ ngắt sạc,0,0,0,0,0,0,2,0,0
777,16013830,ok hàng giống hình tầm tiền tạm dc,0,0,0,0,0,0,0,1,0
778,16096123,hơi đau_tai ạ hic cẩn_thận sử_dụng,0,0,0,0,0,0,0,1,0
779,15385741,xài biết sao . giao nhanh hàng chuẩn,0,0,1,0,1,0,0,0,0
780,16749056,"tai nghe chất_lượng tốt , nghe rõ",0,0,0,0,0,1,0,0,0
781,15181128,tư_vấn khách_hàng kém tai nghe tốt,0,2,0,0,0,2,2,0,0
782,15596056,"âm nghe rè quá , sạc lâu pin",0,0,0,0,0,2,0,0,0
783,18079659,"sản_phẩm đúng mô_tả , đủ dung_lượng nhanh lắm . giá ổn . shop giao hàng nhanh đóng_gói cẩn_thận . totally recommended .",1,0,1,0,0,1,0,0,0
784,14288643,"giá hợp_lý , hàng nguyên seal sandisk . độ bền biết sử_dụng thời_gian .",1,0,0,0,1,0,0,0,0
785,10727865,sản_phẩm đóng_gói tốt giao hàng hơi lâu_đơn khác mình đặt sử_dụng review mong hàng tốt tks tiki,0,0,2,0,0,0,0,0,0
786,14000851,hàng giá rẻ gấp vài lần mua ở điện_máy chất_lượng chuẩn store,1,0,0,0,0,0,0,0,0
787,16136684,"hàng còn nguyên_cắt , rọc . thẻ nhớ nhìn sắc_sảo . dùng biết mua lần an_tâm",0,0,0,0,1,0,0,0,1
788,18172321,"thẻ dùng tốt , tốc_độ cao lắm , phù_hợp giá .",1,0,0,0,0,1,0,0,0
789,16901575,"giao hàng đúng hẹn , đóng_gói kỹ_lưỡng , gắn thẻ máy chạy khá nhanh",0,0,1,0,0,0,0,0,0
